,review_id,business_id,name,user_id,stars,text,categories
2294,yO4uJRx4ITYvbdCXnAEltA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,gi4-8OwBvgWABkF6E2wn7w,5,"I grew up in the Philly area and went to college in the city. Now that I live in Boston, I long for the unique taste of Pat's.  Not long ago, I brought my boyfriend for his first cheese steak - we both did wit-whiz sandwiches.

Yes: it's a particular kind of dive; the ingredients are not the same as those used at Le Bec; and you need to be able to read and understand simple instructions to order. But people - it's worth a try. Might even be the best cheese steak you'll ever taste. 

Pat's is an institution and an experience. True, it may not be your thing, but to at least one former Philadelphian, Pat's remains ambrosia.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2295,HZSZovEeMmfC1tjkuBSvDQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,iE9_hvM0WPrk36atQ5kmjw,5,"My girlfriend and I were in Philly this weekend and decided to go to Pat's and Geno's before we left for some authentic cheesesteaks. Went to Pat's first since it was ""the original"". It was exactly what we wanted it to be. Steak and onions hot off the grill with cheez whiz dripping out of the sandwich. It was amazing. So we head across the street excited to see how good Geno's was. We stood in line, got our cheesesteaks, sat down, took a bite each, threw it in the trash, and walked back over to Pat's and got another cheesesteak. True Story.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2296,fvXPWwkBmrIS1vtOWSDjfQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,tLjV--Kbb1wIR1mncECuDw,3,"On a recent trip to DC, my daughter and I drove to Phili for this ""famous"" cheesesteak.... UUUUMMMM I'm a Cali girl and love our version ""Cheese Steak Shop"" chains. 

Its alright, a heart attack waiting to happen with all that cheese wiz stuff!!!!!","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2297,Pz-RvNj2mY_AcYBl47n0dQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,qksm9KXFBzrO_wL7zOK3sw,5,"I lived around the area for a while and also go back here when travelling.  If you are from Philly, I guess with all the Cheesesteak places around, there are some that are really better.  I've been to a lot of places around the country and overseas and you will find a lot of Cheesesteaks in a lot of restaurants but not a lot come close to the original.  Yes, in Philly there are lots of choices for Cheesesteaks but you really have to try the original and I appreciate the humble beginnings of this great sandwich.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2298,7LZDNxmqgNHciGg137cR1Q,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,pi6tndrqIY3fqlavBerI0A,1,"I've never understood the Pat's and Geno's hype. If you're wasted drunk on Passyunk Ave and just craving greasy drunken munchies I get it, but otherwise, there are dozens, if not hundreds of better spots in the city. I've had better from corner takeout bodega-type spots.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2299,mwbWSYoR6U2W4gg4M1olcw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,wCJvd5jBjTG8Hu8yxDx-EA,1,"Ewww seriously?!  Why is this place so popular?!!  The roll is terribly rubbery, as if it were microwaved, the meat is bland, and the cheez whiz...well, im indifferent, I guess.  Honestly, I've had far better cheese steaks at Mr. Submarine in Richmond, VA.  At least they were flavorful and on good bread.  This place is way overrated.  The best part doesn't even come on the sandwich--the pickled hot peppers.  I truly felt like I was being tortured since my boyfriend loves this place and made me go here with him every night the whole time we were in Philly.  I'll be happy if I never eat here again.

The only cool thing is that it's open so late and packed with people chatting it up through the late night hours.  I guess that's worth one star, as opposed to the negative stars I wish I could give this place...","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2300,eG3J07RmLxYVDeUe_IbkkA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,99zB8GNa3KpeFDSOL_4xQg,3,"Meh. Maybe I'm not a real cheesesteak fan, but I didn't think that this was anything special. I never really liked the ""wiz"" nacho-like cheese they put on the sandwiches so I got a provolone cheesesteak to compare the ""wiz"" cheesesteak. Honestly, I can say I've had better cheesesteaks from the Great Steak Co. chain restaurant. If I was in Philly and I passed by this place, I might stop by if the line isn't too long and if I was feeling like eating a steak sandwich but I wouldn't go out of my way to get another one though. It's kind of expensive for just a sandwich (8$ at the time of this review). Parking is kind of a pain in the butt.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2301,rRuVYl_JAB64fdBK4lomFA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,4yX97kFSUr_L6OKXxcem6Q,2,"So this is the famous Pat's Philly cheesesteak??? I swear I wanted it to be good, but it's just garbage. Don't waste your time, not worth the trip. This goes for Geno's across the street as well - my colleague and I got one of each and split'em. So disappointing.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2302,A_BVaniVwYeWmmq-37VuTg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,n0amJ0p8b9pCfPcEACYwLg,4,"Been to Pat's Steaks a few times, never disappointed. Must be the place to go because every time I have been to Pat's, there is a line around the building.
Their cheese steaks are excellent. Great place for a quick meal.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2303,UWfCZu5Ch8h_KwOtSVODpg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,RmXIjppHNtVveguN10iO1g,3,"I've had cheesesteaks before, but this was an altogether different experience.  For starters, I learned that ordering a cheesesteak in Philly (or at least, at Pat's) requires its own language, specific syntax and all.

As an example, to obtain a cheesesteak with Cheez Whiz (really, is there any other type?) topped with onions, one would walk up to the window and state ""Steak, Whiz, With.""  That's it.  Pay up, your sandwich, if that's even the appropriate term, will arrive at the next window over within a moment.  They don't mess around back there.

For those looking for something a little more formulaic, it's...

[Sandwich Type], [Cheese/Faux-Cheese Selection], [With/without Onions]

-------

All that said, I didn't have any cheesesteak on this excursion.  Just their fries.  Which, considering their pricing at $2.50 and the quantity, don't seem to be much of a deal.  Particularly given the lack of overhead, since it's only outdoor seating.

On the other hand, they were amazingly satisfying fries.  Ultra-crisp on the outside, nicely salted, and starchtastic on the inside.  Just the way I like them.  Mmm.  Fried fantasticness.

Would repeat.  Perhaps after a few hours on a treadmill.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2304,__Nhh5qZiGE6sb4oAXRxQg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,edjsbOK9seYf-YbQ3OYU2g,1,"There are few reasons that I will never come back to this place again
Service: very rude. It was my first time here and I did not have a chance to ask question. I felt like he was going to yell at me if I asked a question (I didn't not know what kind of toppings they had) :(
Food: My steak was very chewy and so was the bread. The food is kind of expensive.($4 for a frech fries)","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2305,Y3Ht8wIgR4tSyjJu7MMw9Q,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,6ODieNljbP7Z-EZG45Tefg,3,"What's the big deal??  It's another average cheesesteak.  I think I could think of two places in NY/MA that offers a better cheesesteak.  I went all the way here for some Travel Channel-hyped steak??  ahh...what a bummer.

Like I said in Geno's review, go to Jim's.  Don't bother wasting time going to Pat's and Genos.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2306,M6YfTO3RN1Y3uX885wqNSw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,klbr8YCmJXAQt0vZlAjz4w,2,Tourist trap!!! Go to Phillips on Passyunk ave!!!,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2307,hYSQA8WonLWTVYo-P9BhNw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,UAp2XRLRZd5AsqB8KLlcsw,3,"Pat's is good, but Geno's is better and cheaper for the same order.  Bring your own drink to Pat's.  A 20 oz Coke is $3.50 full of ice.  A small fries is $5.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2308,8NWYqRpOV4TDf53rElZYtA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,-ZilgAEshyp2f0pARiiKxQ,4,"I don't really understand how it got 3 stars. It's a cheesesteak place. Nothing more. It was awesome as far as I'm concerned. It may be $10 for one cheesesteak, I probably wouldn't go all the time if I lived in Philly, but just visiting I'd say it's an absolute must!","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2309,lN5KOD6xx7Yag1lCwbgV6Q,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,4e6I8rdzRcYlhkDPKZ4YSw,4,"As far as I am concerned, this is hands down the best cheesesteak sandwich that I have ever tasted along with the cheese fries.  However, I am not a fan that you can pay $2.50 for a drink and not get refills. That part is a rip off. I would have given them 5 stars if they were sensible with that part.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2310,gXSEWrImZlRtvTvP3g-Daw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,8qgnxqL5K7-OReZ6UmMGGA,3,"tried it because it was famous. it was alright, but not awesome, definitely better than Geno's across the street. if i remember right, Geno's doesn't cut up the meat enough and Pat's did, which did make a difference. had better from my own cousin who live's there. next time i'm in philly, i'll try to find a better steak spot.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2311,4ErsVm4EH9r2zrnhGp4Wmg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,MbC0xPzIdGkFMCpPb8yWDA,4,"Pat's is the King of Philly Cheesesteaks.
 
Out of Jim's, Geno's, & Pat's, I like Pat's cheesesteaks the best.  I order them ""with"" and ""Whiz"".  Tony Luke's cheesesteaks didn't impress me either, so I still like Pat's better.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2312,QzzVCcRqXWELZMzEP1Tb4w,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,QkHQJOY2wKXx2DR9_5_ODA,3,"Pat's definitely wins over Geno's.  2 nights ago marked my 243,938 time I got cheese fries, and I decided I need to quit. The cheese whiz is just entirely too salty.  I always wake up soooooo dehydrated.  Unfortunately, I live so close, and so do all my friends.  We do not make wise decisions at 3 am. We usually cave in.  Sometimes they close for whatever reason and make us go to Geno's.  It sucks when they do that.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2313,LED-MiJcCSmjqhsp-irVNQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,1friL58WZW3fSh45P2P3gQ,5,"The countless times i drove from Northern Jersey to Philly just to get Pat's has finally struck me to write a review. not even to the fact that i lived around it for almost a year!!!.   Its one of those things that your speechless about every time you have it.  But honestly when it comes to Authentic Cheese steaks Pat's fills that spot for me and the other 540 yelpers. It's the kings of steaks around Philadelphia. the service is as fast as you blink, your cheese steak is ready in about 10 seconds while you get your change back. there is a lot of options to go with. personally i like the original CHEESE W/ Whiz(cheese steak with onions and Cheese whiz). Just make sure your ready before you go up and order, these guys have the patient of a Toddler!!!! And if you just felt like going across the street for a little comparison save your time and money because it does not fill the category of a Cheese steak, the lights and the show are deceiving but your taste buds will be very disappointed.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2314,g76IhWPBSHgUHZuXp9yqAA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,dbLz7YfH5Fy6AAB-5-vDyA,3,"Leg 3 of the unofficial cheesesteak throw down and (sorry pat) the 3rd place finisher.   The wiz was. Little thick being on top rather than on the bread.   Again, it is still a tast cheesesteak but Tony Luke's was tried first and just blew the other 2 away.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2315,BQbUmelShioQOcHefyYFww,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,Q9NF-twna2DbV-wOPbtKlw,4,Pat's or Geno's? Both offer cheap and delicious cheesesteaks with chillies to top it off. My gf and I still can't decide which one we like better.,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2316,DQxn3mlXY89daqP_K1FpfA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,AJONmAD8t-n1sBoEhxtcGQ,3,"I pulled a Guy Fieri and visited this famous cheesesteak intersection to see which I prefered. Of the two in the famous rivalry, I think I prefered Geno's to Pat's King of Steaks, but that's just because I got it with Cheese Whiz. Trust me on this point, out-of-towners: Get the Whiz. It sounds gross but it's really not bad. The upshot of my little adventure tells me I've had better Phillys in Philly. Worth a visit to gawk.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2317,rzrfRxMYOR2xYU02y1lrPQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,z_uC0Z4Rd-l-2cX8nfAmIA,3,"Come here when I'm in the area.  The line can get really long but it moves fast.  If you plan on eating there, then I recommend telling a friend to keep their eyes open for seats while you order for that person.  There are prob only 10 tables while there can be 50 people in line.  If I'm not lucky, I just eat in the car.  The service is pretty shitty.  The guy at the window is rude and needs a chill pill.  

The cheese steaks can be some of the best sometimes depending on weather it comes out greasy or not.  I always get 1 Whiz Witout.  They use rib eye meat which gives it the perfect fat to lean ratio.  The cheese is so good cause its melted and blends into the meat so well.  The roll is nice and keeps everything together.  They have hot sauce and peppers out if you want and drinks and fries are the window over.  I'm big on consistency which this place isn't good at.  Sometimes I get it, the juices don't drip and sometimes the thing is greasy as can be.  So your hands might be greasy one time and not the next so good luck.  

They slide the cheese steak out the window right away so no wait.  One time I bought my friend here and he asked for mayonnaise on his cheese steak.  The guy at the window gave him a dirty look and threw 2 mayonnaise packs at him lol what an asshole.  Def make sure you know what you want before your at the window and you'll be fine.  For such a famous place, one would expect the service and quality to be better even its just a little.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2318,rriP4vlXstDPipM3tys5gA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,OlhNXWuNmmQiNDyWLtdReg,4,"Delicious! (better than Geno's in my opinion). The whiz wit is absolutely delicous. I added, of course, hot sauce (they have green and red peppers there too) and ketsup to my cheesestake. Ordered fries as well and ended up throwing most of it away because I was SO full after the cheesesteak. Absolutely delicious (the fries too).","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2319,GdntSezom60Hj6sLGW8k_Q,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,6azNUfix4neWaOagfOFp_Q,5,"For the three months I lived in Philly I ate cheese steaks from many places but no one came close to Pats. I will actually drive to Philly just to eat a cheese steak from Pats. And don't be fooled by the bright lights of Genos....their meat is 85% fat and they give you the equivalent of NOTHING. 

Parking is crazy, there is almost always a line but it is worth every little inconvenience and every toll.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2320,_pTanMqxZ7KYJ0J3dOZdmg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,FajUtxsZphYHOkpdqJmCCA,4,"As a long time Philadelphian, I'm a fan of the cheesesteak.  Pat's isn't typically where I go and purchase steaks, but if I have family in town and wish to treat them to a little bit of culinary history, I stop here.

Let's clear some things up.  Pat's is the originator of the cheesesteak.  They don't require flashing lights or degrading slogans to sell cheesesteaks.  Their legacy and food sell themselves.  Also, as a local university student I would lead freshman groups down to this location to experience the original steak.  This isn't where many of them would eat steaks after that night, but they had to experience it once.

The way to go here is American or Provolone wit.  Cheese whiz is a novelty that I don't understand, but am guilty of having enjoyed for many years.  Frank O. told me that provolone is the best you can get because that's how Pat originally made them.  Get that, with some onions, and nothing more.  Taste the steak without any extra baggage to determine if you like it.  You won't regret it.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2321,F7lPpvOrAnTn7IlpodfSGQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,it7I9uHsY2gRdFAagxcWiw,3,"Went to Philadelphia to be a tourist but first and foremost have an authentic cheesesteak in the place is was named after :) 

After much debate I decided on Pat's and it was pretty good. But maybe I should have gotten something else? Maybe a steak with wiz next time. This time though I decided to go with the provolone with onions add mushrooms. I did not like that they used canned mushrooms, as a fan of this veggie I can tell when they are not fresh :/. Also I would have preferred my cheese a bit more melted. I did however enjoy the fries as they seemed double fried due to their extra crispy exterior. 

Went around 11 and there was only 2 people ahead of us. Just enough time to read the menu and see how to order without getting yelled at. I wish the service would have been better. Maybe that was the appeal of it? The rush of it all? Well I just felt a tad bit intimidated when ordering and did not want to mess up. 

All in all I'm glad I can just say that I have had a Philly cheesesteak IN Philadelphia :))","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2322,zOPdL3XuZWzNa0fK6dGJ1A,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,18RVATheHxRNWZ_gHeHzOA,2,"I could have a better cheese steak at any pizza place in America. This was overall pretty gross. I think the experience of eating at Pat's is what made it edible.  If I got the sandwich anywhere else I would have sent it back.  I got mine with onions and provolone.  The bread wasnt very fresh and the cheese wasnt even melted.  Mt bf got it with cheese whiz, which was the better way to go- think less like the squeeze cheese and more like a thinner version of nacho cheese. It made the sub warm but did have a weird aftertaste.  The fries were ok. I thought we paid way too much. I wouldnt go to Geno's because of the anti-immigrant nonsense and I wont support that.  I dont think their steaks are any better though.  I am happy I went, as it was my first time in Philly, but I would never eat there again.  However, Id still recommend you do it yourself.  But go to Dindics in the Reading terminal and get a pulled pork sandwich if you really want something delicious.  

PS Pats is in the middle of nowhere, about a 10 dollar cab ride (tip included) from Center City.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2323,H0xV6ripbmA0V87J2-4W9Q,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,NVkME8M0dO54bS6Vp_X7XA,1,"This is just my personal opinion -- I was reallyyy disappointed with the Mushroom Pepper Cheese steak. Like, severely let down. 

This was my first time going, I was super excited, did my research on how to order so I didn't look like an idiot at the window. I will have to say, the cheese steak came out, literally 1-2 minutes after I ordered... SUPER crazy quick. The cheese steak I ordered ended up costing a total of about $10.50 or something for an 8 in. Whaaaaaat?! So pricey, not worth that much at all....at all... I got provolone on my steak, it wasn't even melted, literally just placed on the bun. 
The roll was ok, a little dry, not warm or toasted or anything.

I grew up on Capriotti's sub's, so maybe I'm biased towards them. But hey, at least i tried a ""real"" Philly cheese steak for once in my life.....and I will probably never go back.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2324,349WCSEA1QWruzLw8yIirQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,RHCqhfQemVLcRsJGQdCfjA,4,"I ate at Pat's on a recent trip to Philly.  Not being a native, I researched the possibilities and decided on Pat's.  Had a pepper steak wit.  It was all I expected.  Can't go wrong here.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2325,MvHFJ5EduWxat_-c6003YA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,I6YARR1VloAua-buFULo1Q,4,Its pretty good. It was a very cold night when I had a philly cheese steak and the warm sandwich was awesome.,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2326,jWcx0Q-Wssa7APllE28INQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,pSKb2nruuUXtCG1hYMRDfA,1,Cheesesteak wasnt that great. Meat was chewey. Service was pretty rude. Not going back.,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2327,5UQk0hKasVZkpSZmUeZIAQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,7cxfxnuCm0L9iIMyV63dHg,4,"Forget about the name and history,  Pats has a nice roll but needs to work on the steak a little bit. I like mine with no cheese, still a must try !","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2328,UfoneTd6lP7FjYd5boWugQ,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,WOB11EHnQDiobvMISj0wbA,5,"So much better than Geno's! DELICIOUS!!!!!!!!!! Best cheese steak's and fries! Great flavor (without the Whiz cheese). I drive there from CT just for the cheesesteaks!

FYI there is always a line, and usually never a place to sit.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2329,M0xmTbaO1emLx4zBz_R83A,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,Z37xoDOVWpbMKVLmOhDo5A,2,"We chose this place because of its history: the birthplace of he cheese steak. The sandwich was no better than I can by back home in Atlanta.  Service was rushed and rude. This is a place you go once, to say you have been there, and then never go again.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2330,qczUneis5JLJfq2biJqVdw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,epQ-tZ2wneTGITGABqv01Q,2,"This was my first place to visit when I got into Philly.  Heard so much about it from friends and on various television shows, etc that I knew I had to try it.  Honestly meant to hit Geno's and then remembered Pat's King of Steaks too and figured I'd try it first after reading some Yelpsters reviews.

The Steak and Cheese was decent.  Not necessarily bad, not necessarily good.  Service isn't the friendliest either and I found it to be pricey.  $8 for a sandwich, cash only.  I tried Geno's after and was even happier I went with Pat's before hand.  That sandwich (from Geno's) was just awful although I found their place cleaner looking and brighter and a tad (seriously, just a tad) friendlier.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2331,IjLLdLhIsKazTc3GGuy5Jg,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,S3S4Xntac7JXM5Hw39Fx0A,4,"I can't believe this place has a line around the building at 3AM.

Was the wait worth it? Yes :)

My only complaint is that Philly cheesesteaks are obviously in PHILLY, which means, a whole bunch or arrogant Phillies and Eagles fans chanting extremely loud only hours after they got their asses whooped by the SF Giants. Me being a go-hard Yankee fan from NY it was quite annoying. 

But yeah...good cheesesteaks...honestly probably something I could make at home but ehh...It was worth eating a REAL Philly cheesesteak,

I have yet to try Geno's!","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2332,yuN07KebHKMdWm3VWqJiWA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,FNkYaGtP69v9M2vJpMy_hg,3,"Alright steak sandwich. Not the best by far. It might be the most famous but i have had way better. Theres two windows, one for sandwiches and one for drinks and sides. The guy at the sandwich window is an aggressive and rude guy that does not know the meaning of customer service. He simply just doesn't care. If you really want to have a good experience with good food don't come here.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2333,Z0T5lHJM9pc7lMrTKEbhjw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,moQXcT0LE3fDb0WI5Qt9Yw,1,"Awful, awful. Such a marketing scam. Went there because I almost felt like I had to whole I was in Philly, but wish I stayed in my hotel room and ordered room service. The steak had no flavor and the cheese wiz on top was not enjoyable.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2334,A1SyULG9x0lyw6jWLV3QJw,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,Lqd1JqofF8ECev8uuxb3xA,4,"You tell me. Is it wrong that when I think of Philadelphia I don't think of the birthplace and the cradle of the United States Declaration of Independence; the Liberty Bell; Ben Franklin; so many things that made this country, but of cheesesteak? If it's wrong, I guess I really don't want to be right.

The argument over Pat V. Geno's has gone on for years. Both tourists and the regulars usually have something to say about it. Some say neither. I say, meh. Makes no difference. It's a cheesesteak, not brain surgery. It's like arguing over the Atlantic V. the Pacific. Both have their merits and their purpose.

As does Cheeze Whiz. Who would have thunk it? That orange globular, plastic food substitute is actually delicious on fries and or a steak.

It's cheap, it's tasty and if you want to argue about it, go ahead. Be my guest. It's hard for me to pick a fight with a well-seasoned, long time resident of Philly. I hear they know how to throw a punch.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2335,mKMPyrAeLOKjXyFhBnB3VA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,U13tLFucJNz1fNv_Xgdj0g,5,"This was damn good, hahhaa. Definitely get the cheez wiz! I've tried w/provolone elsewhere and it's a lil too strong for my liking. Delicious.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2336,OAcN8h388zpVygA7_ZsgNA,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,IriUViOKC4vfWOhQ6SKX5g,1,"DONT 
Pat's Steaks are horrible. I forget the exact price but its somewhere around 10 bucks. Cheap bread. Hard, big pieces of ""steak"" and cheese whiz out of the can. Gross. 

Also, side note: both Pat and Geno's are a negative impact on the south philly community. They let their measly one or two garbages over fill, and then cheese steak wrappers blow all over the area. This may not sound like a big deal, but imagine that happening 24 hours a day, 7 days a week. And besides that, its a tourist attraction. So people come from all over to get this horrid steaks. They eat. They drink their sodas. And then they have to take a whiz before getting back in their cars. One problem. There are no bathrooms. So tourists pee on street corners. In the garden nearby. 

Please don't support this negative impact of a tourist attraction on the neighborhood of south philly.

DO: 

Go to Dalessandro's Steaks or Tony Luke's. And then head over to John's Roast Pork on snyder and get an awesome pork steak (SO good).","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
2337,5rQ1ykcoo-W0CIf_5DdX7g,PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,4Pcc-UZAYBSrCHuGw0ek1Q,2,"I was in the Lehighton area on business and couldn't get a flight out of the airport there.  So I thought to myself that this would be a perfect opportunity to head over and experience Pat's and South Philly on my way home.  I got up, packed my bag, jumped in my rental and set off down the road.

I hate to say it, but I ended up disappointed.  The best part of the sandwich was the ""whiz"" and unfortunately due to the technique used to apply it, it really only resided on the top 1/4 of the sandwich.  This left me with 3/4 of sandwich that was really very bland, greasy, and underwhelming.  Next time I have my layover in Philly, I will continue my search for the elusive cheesesteak experience that I am seeking.  I just don't think it'll be at one of these giants.

Don't get me wrong, I had to try it.  And I learned that when there's too much hype, there is often not enough quality.  My advice: look to the mom and pop shops that still take pride in their product.","Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
